calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
[2018],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,COL,Daniel Elahi,,Galan,2,5,2,0,0,0,DEU,,,,0,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,0,0,ARG,,,,2,3,6,1,0,0,ESP,,,,1,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,0,0,AUS,Max,,Purcell,0,7,7,0,0,0,NOR,Casper,28,Ruud,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,0,0,GBR,Liam,,Broady,1,4,6,7,0,0,BLR,Uladzimir,,Ignatik,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,DOM,,,,2,6,3,0,0,0,USA,Bjorn,,Fratangelo,0,2589,Qualification
[2018],54,73,20,13,4,5,3,6,14,,18,123,51,85,21,3,3,6,3,7,12,,15,112,7,5,6,0,0,ITA,Lorenzo,10,Sonego,2,5,7,3,0,0,BRA,Guilherme,,Clezar,1,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,0,0,SRB,Miomir,,Kecmanovic,1,6,1,6,0,0,SRB,Nikola,,Milojevic,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,0,0,JPN,Hiroki,,Moriya,0,6,6,0,0,0,ITA,Federico,,Gaio,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,RUS,Evgeny,,Karlovskiy,0,6,7,0,0,0,ARG,Marco,27,Trungelliti,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,USA,Ernesto,,Escobedo,1,6,3,6,0,0,AUS,Marc,,Polmans,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,USA,Collin,,Altamirano,2,5,4,0,0,0,HRV,Ivo,22,Karlovic,0,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ESP,Marcel,5,Granollers,2,3,3,0,0,0,POL,Kamil,,Majchrzak,0,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,0,0,USA,Brandon,,Nakashima,0,7,6,0,0,0,FRA,Ugo,24,Humbert,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,0,0,FRA,Kenny,,de Schepper,1,6,4,6,0,0,AUT,Gerald,20,Melzer,2,2589,Qualification
[2018],29,39,14,4,,1,1,7,9,,9,72,43,52,18,7,,8,5,8,11,,13,81,6,3,0,0,0,BRA,Thiago,11,Monteiro,0,7,6,0,0,0,FRA,Calvin,,Hemery,2,2589,Qualification
[2018],62,89,11,8,4,3,3,7,12,,17,118,56,86,14,4,5,4,4,8,12,,17,115,3,7,7,0,0,USA,Mitchell,,Krueger,2,6,6,5,0,0,USA,Thai-Son,,Kwiatkowski,1,2589,Qualification
[2018],38,51,7,,4,4,5,9,8,,13,76,31,50,10,,2,4,2,4,6,,8,64,7,6,0,0,0,CAN,Felix,9,Auger-Aliassime,2,6,2,0,0,0,USA,Christopher,,Eubanks,0,2589,Qualification
[2018],27,42,9,4,,,1,5,6,,6,57,26,39,17,6,,,3,6,9,,12,67,4,2,0,0,0,USA,JC,,Aragone,0,6,6,0,0,0,ZAF,Lloyd,30,Harris,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,0,0,ITA,Lorenzo,,Giustino,0,7,6,0,0,0,AUT,Dennis,25,Novak,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,POL,Hubert,6,Hurkacz,2,3,3,0,0,0,ESP,Pedro,,Martinez,0,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,DEU,Yannick,15,Maden,2,4,2,0,0,0,AUS,Alex,,Bolt,0,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,COL,Daniel Elahi,,Galan,0,7,6,0,0,0,NOR,Casper,28,Ruud,2,2589,Qualification
[2018],33,51,16,2,4,1,5,5,10,,14,80,35,49,14,2,3,3,3,8,9,,12,76,6,2,6,0,0,ESP,Tommy,,Robredo,2,3,6,3,0,0,FRA,Nicolas,19,Mahut,1,2589,Qualification
[2018],34,48,19,9,5,7,4,8,9,,14,92,36,56,14,4,5,6,4,7,9,,14,83,5,6,3,0,0,CAN,Peter,12,Polansky,1,7,1,6,0,0,USA,Donald,,Young,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,DOM,,,,0,6,6,0,0,0,ITA,Stefano,26,Travaglia,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,ARG,Facundo,,Bagnis,2,3,7,2,0,0,BEL,Ruben,17,Bemelmans,1,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,ARG,,,,2,6,2,0,0,0,BLR,Uladzimir,,Ignatik,0,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,0,0,ITA,Lorenzo,10,Sonego,0,6,7,0,0,0,USA,Collin,,Altamirano,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,AUS,Marc,,Polmans,0,7,6,0,0,0,FRA,Ugo,24,Humbert,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,0,0,ITA,Federico,,Gaio,2,7,3,6,0,0,ARG,Marco,27,Trungelliti,1,2589,Qualification
[2018],21,24,12,8,5,6,8,21,7,,12,56,7,14,8,1,1,5,2,6,2,,3,27,6,6,0,0,0,CAN,Felix,9,Auger-Aliassime,2,3,0,0,0,0,AUT,Gerald,20,Melzer,0,2589,Qualification
[2018],46,70,12,7,4,13,3,7,9,,13,105,47,69,20,5,6,3,4,7,10,,16,112,6,5,2,0,0,FRA,Calvin,,Hemery,1,3,7,6,0,0,USA,Mitchell,,Krueger,2,2589,Qualification
[2018],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,ESP,Marcel,5,Granollers,2,0,6,0,0,0,SRB,Nikola,,Milojevic,0,2589,Qualification
[2018],29,51,16,4,,2,1,5,8,,8,59,37,42,15,7,,1,4,8,13,,18,94,3,2,3,0,0,ESP,Albert,,Ramos-Vinolas,0,6,6,6,0,0,RUS,Karen,27,Khachanov,3,2589,Round of 128
[2018],41,53,15,10,6,2,8,9,12,,19,97,32,52,14,7,1,4,2,7,7,,8,66,6,7,6,0,0,USA,Jack,18,Sock,3,0,6,2,0,0,ARG,Guido,,Andreozzi,0,2589,Round of 128
[2018],61,78,24,21,6,6,7,10,17,,23,143,45,67,30,9,3,4,2,6,13,,16,121,4,6,7,6,0,ITA,Paolo,,Lorenzi,3,6,4,5,1,0,GBR,Kyle,16,Edmund,1,2589,Round of 128
[2018],83,105,38,18,3,18,3,5,24,,28,169,88,113,35,27,4,4,5,8,25,,31,183,6,7,7,6,2,LUX,,,,2,7,6,5,7,6,ITA,Lorenzo,,Sonego,3,2589,Round of 128
[2018],39,56,16,7,,5,1,4,9,,9,73,43,51,13,9,,2,4,6,13,,18,99,4,4,1,0,0,NOR,Casper,,Ruud,0,6,6,6,0,0,ARG,Guido,,Pella,3,2589,Round of 128
[2018],49,54,27,26,3,16,3,7,16,,20,119,58,87,24,6,3,1,3,9,16,,19,112,7,6,1,6,0,CAN,Milos,25,Raonic,3,6,4,6,3,0,ARG,,,,1,2589,Round of 128
[2018],40,64,19,12,1,7,2,4,6,,7,83,29,42,25,5,6,3,6,6,12,,18,113,2,2,3,0,0,ZAF,Lloyd,,Harris,0,6,6,6,0,0,FRA,Gilles,,Simon,3,2589,Round of 128
[2018],45,69,26,6,5,3,7,6,14,,19,107,37,49,17,6,1,7,2,7,9,,10,94,6,6,7,0,0,CHE,Stan,,Wawrinka,3,3,2,5,0,0,BGR,Grigor,8,Dimitrov,0,2589,Round of 128
[2018],63,76,25,21,4,7,5,13,19,,24,138,62,74,17,12,2,16,3,6,16,,18,117,7,4,6,7,0,CHL,Nicolas,,Jarry,3,6,6,1,5,0,DEU,Peter,,Gojowczyk,1,2589,Round of 128
[2018],34,45,24,5,1,3,3,6,11,,12,88,43,55,28,9,3,7,3,6,15,,19,106,3,6,3,0,0,USA,Collin,,Altamirano,0,6,7,6,0,0,FRA,Ugo,,Humbert,3,2589,Round of 128
[2018],54,71,33,8,6,6,3,12,19,,25,146,47,66,38,9,2,12,3,6,15,,18,121,6,6,7,6,0,GBR,Andy,,Murray,3,7,3,5,3,0,AUS,James,,Duckworth,1,2589,Round of 128
[2018],37,53,16,6,6,3,5,5,12,,18,93,29,49,22,2,2,4,2,5,8,,10,80,6,6,6,0,0,AUS,Jason,,Kubler,3,3,3,4,0,0,ESP,Roberto,19,Bautista Agut,0,2589,Round of 128
[2018],55,64,11,20,3,1,7,9,15,,19,100,38,52,20,8,1,8,3,12,12,,13,76,7,6,6,0,0,USA,John,11,Isner,3,6,3,4,0,0,USA,Bradley,,Klahn,0,2589,Round of 128
[2018],57,75,30,22,5,8,3,7,15,,20,143,55,85,29,4,7,7,7,5,17,,24,145,2,6,2,6,4,SVN,Aljaz,,Bedene,2,6,4,6,2,6,GEO,Nikoloz,,Basilashvili,3,2589,Round of 128
[2018],41,55,11,10,2,13,3,5,9,,11,81,47,61,17,8,6,9,4,8,13,,19,109,2,5,4,0,0,ESP,Feliciano,,Lopez,0,6,7,6,0,0,ESP,Fernando,31,Verdasco,3,2589,Round of 128
[2018],49,71,21,10,7,5,5,7,14,,21,122,45,72,13,1,4,7,4,4,10,,14,103,3,6,6,6,0,SRB,Dusan,,Lajovic,3,6,1,3,4,0,BIH,Damir,24,Dzumhur,1,2589,Round of 128
[2018],71,89,22,4,3,4,3,12,18,,22,128,49,65,21,11,2,1,3,6,16,,18,115,3,6,6,7,0,ESP,Roberto,,Carballes Baena,3,6,2,4,6,0,USA,Mitchell,,Krueger,1,2589,Round of 128
[2018],55,71,21,12,7,13,5,9,15,,22,129,41,59,18,5,3,13,3,5,10,,13,101,6,4,6,6,0,FRA,Jeremy,,Chardy,3,2,6,4,1,0,RUS,Andrey,,Rublev,1,2589,Round of 128
[2018],61,76,21,17,6,,6,10,17,,23,126,43,72,18,6,2,,2,5,13,,15,97,6,6,5,6,0,HRV,Borna,20,Coric,3,2,2,7,4,0,DEU,,,,1,2589,Round of 128
[2018],46,52,20,17,,16,1,6,13,,14,89,53,59,23,12,,6,5,7,17,,20,110,7,4,2,1,0,USA,Sam,,Querrey,0,6,6,6,2,0,ITA,Andreas,,Seppi,0,2589,Round of 128
[2018],62,82,21,18,6,11,5,8,17,,20,143,64,97,14,8,3,3,5,6,15,,13,123,7,4,6,6,0,GBR,Cameron,,Norrie,3,5,6,4,3,0,AUS,Jordan,,Thompson,1,2589,Round of 128
[2018],,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,2589,Round of 128
[2018],38,52,17,4,7,9,5,7,9,,16,95,28,53,17,2,5,8,4,5,8,,13,89,7,5,4,0,0,CAN,Denis,28,Shapovalov,0,5,7,1,0,0,CAN,Felix,,Auger-Aliassime,0,2589,Round of 128
[2018],69,88,41,15,2,6,3,9,24,,24,169,82,126,44,25,2,7,3,6,25,,28,165,6,7,6,3,4,USA,Ryan,,Harrison,2,7,5,4,6,6,ZAF,Kevin,5,Anderson,3,2589,Round of 128
[2018],44,54,15,13,7,3,6,10,12,,11,103,33,53,15,4,2,4,3,5,8,,8,78,7,6,6,0,0,CAN,Vasek,,Pospisil,3,5,3,2,0,0,SVK,Lukas,,Lacko,0,2589,Round of 128
[2018],50,56,12,,,3,5,9,15,,15,99,42,61,18,,,4,1,5,11,,10,77,7,6,6,0,0,RUS,Daniil,,Medvedev,3,5,4,2,0,0,RUS,Evgeny,,Donskoy,0,2589,Round of 128
[2018],35,54,16,,1,4,2,6,12,,10,92,43,58,33,,3,2,3,9,15,,16,109,3,6,4,0,0,ESP,Tommy,,Robredo,0,6,7,6,0,0,GRC,Stefanos,15,Tsitsipas,3,2589,Round of 128
[2018],51,69,22,14,5,5,5,7,14,,17,119,48,69,13,12,1,4,2,5,10,,12,99,6,7,6,0,0,USA,Denis,,Kudla,3,4,5,2,0,0,ITA,Matteo,,Berrettini,0,2589,Round of 128
[2018],43,54,16,11,,2,1,4,12,,12,79,50,56,20,16,,2,3,7,16,,18,99,3,6,3,0,0,UZB,Denis,,Istomin,0,6,7,6,0,0,USA,Steve,,Johnson,3,2589,Round of 128
[2018],42,46,11,13,,2,5,9,10,,17,91,30,50,15,5,,1,1,4,3,,8,57,6,6,6,0,0,AUT,Dominic,9,Thiem,3,3,1,4,0,0,BIH,Mirza,,Basic,0,2589,Round of 128
[2018],35,44,11,11,7,2,6,7,11,,15,82,25,45,10,2,2,6,2,6,5,,8,53,6,6,6,0,0,ARG,Juan Martin,3,Del Potro,3,0,3,4,0,0,USA,Donald,,Young,0,2589,Round of 128
[2018],21,29,7,2,3,3,3,6,7,,8,55,20,36,10,1,2,4,3,4,5,,2,47,6,3,0,0,0,ESP,Rafael,1,Nadal,0,3,4,0,0,0,ESP,,,,0,2589,Round of 128
[2018],43,63,33,13,,11,1,5,13,,13,99,44,48,26,11,,8,3,6,15,,19,117,6,4,3,0,0,USA,,,,0,7,6,6,0,0,DEU,Jan-Lennard,,Struff,3,2589,Round of 128
[2018],36,50,27,8,6,6,4,10,12,,18,104,43,63,12,5,4,9,4,6,11,,15,94,6,6,4,2,0,SRB,Laslo,,Djere,0,4,4,6,1,0,ARG,Leonardo,,Mayer,0,2589,Round of 128
[2018],26,33,12,10,,6,1,4,7,,7,62,38,50,19,10,,5,5,5,13,,18,86,3,1,3,0,0,JPN,Yuichi,,Sugita,0,6,6,6,0,0,FRA,Richard,26,Gasquet,3,2589,Round of 128
[2018],55,67,17,11,7,3,7,8,15,,23,117,38,59,24,2,4,7,3,5,12,,16,98,6,6,4,7,0,KAZ,Mikhail,,Kukushkin,3,3,1,6,6,0,USA,Noah,,Rubin,1,2589,Round of 128
[2018],42,60,13,8,4,11,5,9,8,,12,95,47,74,16,5,7,1,10,7,11,,19,112,6,6,0,0,0,LTU,Ricardas,,Berankis,0,4,7,6,2,0,KOR,Hyeon,23,Chung,0,2589,Round of 128
[2018],45,59,28,12,2,14,3,6,12,,14,107,46,61,23,13,4,4,4,5,13,,18,118,2,6,6,0,0,ITA,Stefano,,Travaglia,0,6,2,7,3,0,POL,Hubert,,Hurkacz,0,2589,Round of 128
[2018],34,47,23,4,7,2,5,6,11,,18,94,23,35,14,10,2,12,1,4,5,,7,65,6,6,6,0,0,PRT,Joao,,Sousa,3,2,2,3,0,0,ESP,Marcel,,Granollers,0,2589,Round of 128
[2018],32,43,13,13,5,6,11,10,9,,14,74,15,22,12,5,2,3,5,6,5,,7,56,7,6,1,0,0,HRV,Marin,7,Cilic,0,5,1,1,0,0,ROU,Marius,,Copil,0,2589,Round of 128
[2018],39,53,9,5,1,4,2,5,8,,9,71,30,41,25,6,5,5,5,6,13,,18,92,3,4,2,0,0,SRB,Viktor,,Troicki,0,6,6,6,0,0,USA,Tennys,,Sandgren,3,2589,Round of 128
[2018],33,49,13,5,1,,2,5,8,,9,65,38,49,19,4,6,,6,11,13,,19,95,5,2,2,0,0,TUN,Malek,,Jaziri,0,7,6,6,0,0,ESP,Pablo,12,Carreno Busta,3,2589,Round of 128
[2018],59,77,23,22,3,8,4,8,16,,19,139,61,81,38,24,3,9,3,8,17,,21,145,6,6,3,4,0,ITA,Marco,22,Cecchinato,1,2,7,6,6,0,FRA,,,,3,2589,Round of 128
[2018],47,62,23,4,6,3,10,9,15,,21,116,43,65,17,3,2,5,3,9,11,,13,95,6,3,6,6,0,SRB,Novak,6,Djokovic,3,3,6,4,0,0,HUN,Marton,,Fucsovics,1,2589,Round of 128
[2018],25,55,15,,1,,2,4,5,,6,52,29,32,17,,7,,11,10,11,,18,93,4,2,0,0,0,USA,Jenson,,Brooksby,0,6,6,6,0,0,AUS,John,,Millman,3,2589,Round of 128
[2018],57,89,35,13,4,10,5,6,19,,23,164,74,112,41,15,4,12,5,5,21,,26,171,7,3,6,6,1,BEL,Ruben,,Bemelmans,2,5,6,7,2,6,ESP,Jaume,,Munar,3,2589,Round of 128
[2018],37,51,27,1,6,3,6,7,12,,19,115,33,60,21,3,2,5,2,5,8,,10,89,6,7,6,0,0,ARG,Diego,13,Schwartzman,3,2,6,2,0,0,ARG,Federico,,Delbonis,0,2589,Round of 128
[2018],47,73,30,6,8,5,5,8,16,,24,134,57,82,16,5,5,14,6,9,13,,18,123,6,7,5,6,0,FRA,Nicolas,,Mahut,3,2,5,7,4,0,FRA,Corentin,,Moutet,1,2589,Round of 128
[2018],48,62,34,10,5,7,5,8,17,,23,136,58,84,18,8,3,4,3,6,15,,18,117,4,6,6,7,0,ITA,Fabio,14,Fognini,3,6,2,4,6,0,USA,Michael,,Mmoh,1,2589,Round of 128
[2018],56,80,30,13,2,8,3,5,17,,19,125,68,79,29,14,5,8,5,8,21,,26,146,6,6,3,1,3,USA,Mackenzie,,McDonald,2,4,4,6,6,6,NLD,Robin,,Haase,3,2589,Round of 128
[2018],66,87,31,9,1,7,3,7,20,,21,146,70,95,35,13,2,6,3,6,21,,24,154,6,7,4,4,0,DEU,Yannick,,Hanfmann,1,7,5,6,6,0,DEU,Philipp,,Kohlschreiber,3,2589,Round of 128
[2018],48,70,23,15,5,5,5,9,14,,20,119,51,79,10,2,2,1,3,6,11,,13,100,7,6,7,0,0,FRA,Lucas,17,Pouille,3,6,2,5,0,0,DEU,Yannick,,Maden,0,2589,Round of 128
[2018],27,50,10,5,,4,1,5,5,,5,53,38,46,10,10,,2,7,8,12,,18,86,2,1,2,0,0,CAN,Peter,,Polansky,0,6,6,6,0,0,DEU,Alexander,4,Zverev,3,2589,Round of 128
[2018],55,85,32,12,5,11,3,6,15,,21,153,68,94,39,19,8,16,7,8,18,,27,175,6,7,6,1,1,SRB,Filip,32,Krajinovic,0,7,6,4,6,4,AUS,Matthew,,Ebden,0,2589,Round of 128
[2018],36,52,21,8,5,7,4,9,12,,17,102,41,59,21,3,4,7,5,10,11,,15,103,6,6,2,3,0,CYP,,,,0,4,4,6,1,0,RUS,,,,0,2589,Round of 128
[2018],43,67,28,7,2,8,2,6,10,,12,102,37,54,25,7,5,2,4,7,13,,19,115,2,4,6,0,0,ITA,Federico,,Gaio,0,6,6,7,0,0,BEL,David,10,Goffin,3,2589,Round of 128
[2018],37,59,14,6,3,4,4,5,9,,12,89,55,75,20,12,7,6,12,8,14,,22,117,6,6,0,0,0,ARG,Facundo,,Bagnis,1,7,3,6,6,0,FRA,Gael,,Monfils,3,2589,Round of 128
[2018],55,74,25,10,5,3,5,7,17,,22,124,42,66,26,9,2,4,3,5,13,,15,109,6,6,4,6,0,USA,Frances,,Tiafoe,3,1,4,6,4,0,FRA,Adrian,29,Mannarino,1,2589,Round of 128
[2018],65,91,26,21,7,8,3,5,15,,24,154,57,88,35,5,7,12,3,6,16,,23,152,7,3,7,7,0,FRA,Benoit,,Paire,3,6,6,5,6,0,AUT,Dennis,,Novak,1,2589,Round of 128
[2018],49,81,17,,4,6,3,5,10,,14,106,47,62,21,,6,6,4,5,13,,20,123,3,6,5,0,0,IND,,,,0,6,7,7,0,0,FRA,Pierre-Hugues,,Herbert,3,2589,Round of 128
[2018],30,37,17,7,,1,7,11,11,,18,86,14,27,13,1,,5,1,5,3,,3,40,6,6,6,0,0,AUS,Alex,,de Minaur,3,0,1,2,0,0,JPN,Taro,,Daniel,0,2589,Round of 128
[2018],31,58,16,6,,3,1,4,7,,7,55,27,32,21,4,,1,5,10,12,,18,94,2,2,3,0,0,DEU,Maximilian,,Marterer,0,6,6,6,0,0,JPN,Kei,21,Nishikori,3,2589,Round of 128
[2018],60,83,21,25,5,14,5,8,16,,21,120,52,75,14,8,3,8,3,8,14,,17,114,7,2,6,6,0,AUS,Nick,30,Kyrgios,3,5,6,4,2,0,MDA,Radu,,Albot,1,2589,Round of 128
[2018],31,66,25,,1,4,3,4,7,,8,82,43,57,13,,6,3,5,7,12,,18,110,2,2,4,0,0,JPN,Yoshihito,,Nishioka,0,6,6,6,0,0,CHE,Roger,2,Federer,3,2589,Round of 128
[2018],46,70,35,11,4,7,4,5,16,,20,129,50,70,38,7,5,4,4,7,18,,24,140,6,6,3,5,0,FRA,Ugo,,Humbert,1,7,4,6,7,0,CHE,Stan,,Wawrinka,3,2589,Round of 64
[2018],37,48,31,5,4,1,5,7,14,,19,96,35,46,13,4,1,5,2,7,10,,11,79,7,6,6,0,0,HRV,Borna,20,Coric,3,6,2,3,0,0,ESP,Roberto,,Carballes Baena,0,2589,Round of 64
[2018],45,53,25,8,6,3,3,8,16,,22,115,37,52,30,4,3,6,4,5,13,,16,91,6,6,4,6,0,RUS,Daniil,,Medvedev,3,4,3,6,3,0,GRC,Stefanos,15,Tsitsipas,1,2589,Round of 64
[2018],41,52,22,,,5,3,7,15,,18,94,44,68,11,,,2,1,4,11,,11,77,6,6,6,0,0,CAN,Milos,25,Raonic,3,3,4,4,0,0,FRA,Gilles,,Simon,0,2589,Round of 64
[2018],61,76,43,15,5,6,5,9,24,,29,155,72,93,28,12,1,7,2,8,20,,22,139,6,6,5,6,6,AUT,Dominic,9,Thiem,3,7,3,7,4,1,USA,Steve,,Johnson,2,2589,Round of 64
[2018],33,52,19,10,5,4,3,6,10,,15,93,39,58,10,4,4,3,3,7,8,,12,84,6,3,6,0,0,USA,Taylor,,Fritz,0,3,6,3,0,0,AUS,Jason,,Kubler,0,2589,Round of 64
[2018],45,67,19,5,6,6,3,7,13,,19,120,58,92,19,9,7,9,3,10,14,,21,125,5,6,4,4,0,GBR,Andy,,Murray,1,7,2,6,6,0,ESP,Fernando,31,Verdasco,3,2589,Round of 64
[2018],47,56,13,19,,1,7,9,14,,19,95,34,47,17,11,,6,1,5,10,,10,66,6,6,7,0,0,ARG,Juan Martin,3,Del Potro,3,3,1,6,0,0,USA,Denis,,Kudla,0,2589,Round of 64
[2018],48,71,22,8,3,5,3,9,13,,16,116,51,70,26,3,5,4,4,7,15,,20,123,2,6,4,4,0,GBR,Cameron,,Norrie,1,6,2,6,6,0,SRB,Dusan,,Lajovic,3,2589,Round of 64
[2018],34,48,21,8,7,4,9,12,12,,19,103,24,45,15,2,1,6,3,6,6,,7,61,7,6,6,0,0,ARG,Guido,,Pella,3,5,0,2,0,0,ITA,Paolo,,Lorenzi,0,2589,Round of 64
[2018],88,105,27,38,2,1,3,7,25,,28,155,85,102,32,20,1,2,3,5,25,,27,148,6,6,3,7,6,USA,John,11,Isner,3,7,4,6,6,4,CHL,Nicolas,,Jarry,2,2589,Round of 64
[2018],29,42,22,9,,3,1,5,10,,10,76,43,51,18,18,,5,5,6,14,,18,85,2,4,4,0,0,FRA,Jeremy,,Chardy,0,6,6,6,0,0,ZAF,Kevin,5,Anderson,3,2589,Round of 64
[2018],79,104,36,18,5,12,3,7,22,,28,182,74,102,40,6,5,9,3,7,22,,27,173,6,4,5,7,6,CAN,Denis,28,Shapovalov,3,4,6,7,6,4,ITA,Andreas,,Seppi,2,2589,Round of 64
[2018],43,61,17,7,,3,1,5,11,,11,80,44,49,19,12,,4,5,6,15,,19,99,5,3,3,0,0,ITA,Lorenzo,,Sonego,0,7,6,6,0,0,RUS,Karen,27,Khachanov,3,2589,Round of 64
[2018],53,76,18,8,2,3,2,5,15,,17,105,48,61,37,11,4,7,3,9,18,,23,127,6,3,2,6,0,USA,Jack,18,Sock,1,4,6,6,7,0,GEO,Nikoloz,,Basilashvili,3,2589,Round of 64
[2018],47,57,9,5,5,2,6,11,13,,18,87,22,40,17,12,1,3,2,8,8,,9,58,6,6,6,0,0,ESP,Rafael,1,Nadal,3,3,4,2,0,0,CAN,Vasek,,Pospisil,0,2589,Round of 64
[2018],39,64,21,4,9,4,4,8,9,,19,113,34,60,15,2,6,4,3,8,5,,11,96,7,6,6,0,0,KAZ,Mikhail,,Kukushkin,3,6,2,3,0,0,KOR,Hyeon,23,Chung,0,2589,Round of 64
[2018],36,57,13,5,4,6,3,6,8,,12,84,43,63,23,3,9,6,6,10,13,,22,114,1,6,4,1,0,ITA,Fabio,14,Fognini,1,6,4,6,6,0,AUS,John,,Millman,3,2589,Round of 64
[2018],58,72,28,15,5,12,7,9,17,,23,136,51,77,25,16,2,8,5,8,13,,15,112,4,7,6,6,0,AUS,Nick,30,Kyrgios,3,6,6,3,0,0,FRA,Pierre-Hugues,,Herbert,1,2589,Round of 64
[2018],53,76,18,3,9,10,9,7,14,,23,131,41,66,17,2,3,11,5,6,8,,11,101,6,6,5,6,0,ARG,Diego,13,Schwartzman,3,2,0,7,2,0,ESP,Jaume,,Munar,1,2589,Round of 64
[2018],34,47,12,5,1,2,2,6,9,,10,64,33,41,22,10,5,3,5,8,13,,18,88,4,4,2,0,0,FRA,Nicolas,,Mahut,0,6,6,6,0,0,DEU,Alexander,4,Zverev,3,2589,Round of 64
[2018],39,68,29,8,2,16,3,6,9,,12,93,37,50,31,12,8,3,7,8,16,,24,129,7,3,2,0,0,AUS,Matthew,,Ebden,1,6,6,6,6,0,DEU,Philipp,,Kohlschreiber,3,2589,Round of 64
[2018],53,69,25,7,7,6,4,7,16,,23,140,49,93,27,8,5,3,3,9,13,,18,116,4,6,5,6,2,PRT,Joao,,Sousa,0,6,3,7,2,0,ESP,Pablo,12,Carreno Busta,0,2589,Round of 64
[2018],51,69,22,12,4,15,3,7,14,,18,125,64,80,31,23,7,15,5,9,18,,25,144,2,6,1,6,3,FRA,,,,2,6,4,6,3,6,DEU,Jan-Lennard,,Struff,3,2589,Round of 64
[2018],38,59,20,6,2,11,3,4,11,,13,87,41,55,25,5,5,5,4,8,14,,19,110,5,4,4,0,0,FRA,Benoit,,Paire,0,7,6,6,0,0,CHE,Roger,2,Federer,3,2589,Round of 64
[2018],52,68,32,10,7,8,4,6,17,,24,142,62,78,23,23,3,6,3,8,14,,18,133,6,6,6,6,0,FRA,Lucas,17,Pouille,3,7,4,4,3,0,CYP,,,,1,2589,Round of 64
[2018],36,58,27,6,2,9,3,7,11,,14,108,50,65,33,6,7,6,5,8,17,,24,133,2,7,3,2,0,NLD,Robin,,Haase,1,6,6,6,6,0,BEL,David,10,Goffin,3,2589,Round of 64
[2018],44,59,27,11,8,4,7,9,15,,23,123,46,69,12,10,3,9,2,7,10,,13,96,6,6,5,6,0,AUS,Alex,,de Minaur,3,4,0,7,2,0,USA,Frances,,Tiafoe,1,2589,Round of 64
[2018],31,38,11,13,,1,14,8,10,,18,83,15,35,14,3,,6,1,4,2,,2,44,6,6,6,0,0,HRV,Marin,7,Cilic,3,2,0,0,0,0,POL,Hubert,,Hurkacz,0,2589,Round of 64
